LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,SequenceID,BlockId,HasBlockId,ContentLength,TokenCount,Label,HasGroundTruth,EventTemplateCode,TemplateFrequency,ComponentFrequency,LevelFrequency,BlockFrequency,IsRareTemplate,PrevSameTemplate,PrevSameComponent,WindowTemplateUniques,SequenceDelta,anomaly_score,anomaly_threshold,is_anomaly,rank,dbscan_is_anomaly,detector_agreement
1318,81111,41252,19248,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1317,blk_-1133573997287815203,1,95,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.32862105215360826,0.3595655632374373,0,1661,1,0
1319,81111,41349,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_2740792916077430444 size 28482383,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1318,blk_2740792916077430444,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.3436829970941988,0.3595655632374373,0,644,1,0
1320,81111,41425,19630,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2851869865185325732 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1319,blk_2851869865185325732,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.32808358582710684,0.3595655632374373,0,1726,1,0
1321,81111,41443,19498,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1842096107468319932 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1320,blk_-1842096107468319932,1,64,6,Unknown,0,9,311,603,1920,1,0,1,1,4.0,1.0,0.3304145348516278,0.3595655632374373,0,1457,1,0
1322,81111,41509,20066,INFO,dfs.DataNode$PacketResponder,Received block blk_-8965508153794244104 of size 28494398 from /10.251.70.112,E11,Received block blk_<*> of size <*> from /<*>,1321,blk_-8965508153794244104,1,76,8,Unknown,0,10,292,603,1920,1,0,0,1,4.0,1.0,0.3292308617757616,0.3595655632374373,0,1591,1,0
1323,81111,41532,19592,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1074754942323612586 src: /10.251.202.181:45279 dest: /10.251.202.181:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1322,blk_1074754942323612586,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.32974359800094,0.3595655632374373,0,1534,1,0
1324,81111,41534,19842,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1323,blk_-7727864185516010230,1,93,7,Unknown,0,12,292,454,1920,1,0,1,1,4.0,1.0,0.33178046613982326,0.3595655632374373,0,1338,1,0
1325,81111,41701,19403,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4779205255695723216 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1324,blk_-4779205255695723216,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.3302599012421522,0.3595655632374373,0,1478,1,0
1326,81111,41734,19799,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2261089810991980611 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1325,blk_2261089810991980611,1,63,6,Unknown,0,9,311,603,1920,1,0,1,1,4.0,1.0,0.3281309644177731,0.3595655632374373,0,1719,1,0
1327,81111,41811,19543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1326,blk_5335498635665743905,1,92,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.33020290652864653,0.3595655632374373,0,1482,1,0
1328,81111,41926,19700,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5144503768267321004 src: /10.251.107.19:36862 dest: /10.251.107.19:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1327,blk_-5144503768267321004,1,93,7,Unknown,0,12,292,454,1920,1,0,1,1,4.0,1.0,0.3319600972482162,0.3595655632374373,0,1321,1,0
1329,81111,42009,19800,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1927336911952959118 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1328,blk_1927336911952959118,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.3260741527632196,0.3595655632374373,0,1921,1,0
1330,81111,42024,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.166:50010 is added to blk_-2332150303475653460 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1329,blk_-2332150303475653460,1,123,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.3455496389673244,0.3595655632374373,0,535,1,0
1331,81111,42042,19757,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2111886617384066018 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1330,blk_2111886617384066018,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.3264193470216534,0.3595655632374373,0,1884,1,0
1332,81111,42100,19804,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2506231977021079951 src: /10.251.31.160:57634 dest: /10.251.31.160:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1331,blk_-2506231977021079951,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.3291581975110521,0.3595655632374373,0,1599,1,0
1333,81111,42129,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_4330492872922862223 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1332,blk_4330492872922862223,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.3393588326676548,0.3595655632374373,0,918,1,0
1334,81111,42353,19811,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6918427074195439966 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1333,blk_6918427074195439966,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.326396863126254,0.3595655632374373,0,1887,1,0
1335,81111,42416,19265,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4284688617983009262 src: /10.251.91.32:57548 dest: /10.251.91.32:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1334,blk_4284688617983009262,1,90,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.3300607503234891,0.3595655632374373,0,1495,1,0
1336,81111,42427,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_5813361416484537967 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1335,blk_5813361416484537967,1,119,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.3412253664368074,0.3595655632374373,0,817,1,0
1337,81111,42456,19952,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2313277713021896570 src: /10.251.123.195:58823 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1336,blk_-2313277713021896570,1,95,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.32720956482197505,0.3595655632374373,0,1818,1,0
1338,81111,42457,19726,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7778922135767840250 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1337,blk_-7778922135767840250,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,4.0,1.0,0.3301081359856337,0.3595655632374373,0,1488,1,0
1339,81111,42625,19958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7350482598011027441 src: /10.250.7.96:41476 dest: /10.250.7.96:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1338,blk_-7350482598011027441,1,89,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.33319138409572474,0.3595655632374373,0,1254,1,0
1340,81111,42735,19901,INFO,dfs.DataNode$PacketResponder,Received block blk_-3607860197409267245 of size 28503188 from /10.251.31.180,E11,Received block blk_<*> of size <*> from /<*>,1339,blk_-3607860197409267245,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,4.0,1.0,0.33053060030658543,0.3595655632374373,0,1441,1,0
1341,81111,42824,18264,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4178945095089206682 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1340,blk_4178945095089206682,1,63,6,Unknown,0,9,311,603,1920,1,0,0,1,4.0,1.0,0.3276814364483305,0.3595655632374373,0,1776,1,0
1342,81111,43015,19875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3363550789841756902 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1341,blk_-3363550789841756902,1,64,6,Unknown,0,9,311,603,1920,1,0,1,1,4.0,1.0,0.32937868947139964,0.3595655632374373,0,1580,1,0
1343,81111,43042,20058,INFO,dfs.DataNode$DataXceiver,Receiving block blk_345577139488306634 src: /10.251.37.240:38873 dest: /10.251.37.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1342,blk_345577139488306634,1,91,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.3298821469946278,0.3595655632374373,0,1517,1,0
1344,81111,43106,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_4577632468651859430 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1343,blk_4577632468651859430,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,4.0,1.0,0.34012514500078017,0.3595655632374373,0,891,1,0
1345,81111,43132,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0/part-01716. blk_-2051219911597308805,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1344,blk_-2051219911597308805,1,135,4,Unknown,0,4,115,659,1920,1,1,0,1,5.0,1.0,0.35683984155741055,0.3595655632374373,0,155,1,0
1346,81111,43140,19599,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2680500627064966252 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1345,blk_-2680500627064966252,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,5.0,1.0,0.3279202596612511,0.3595655632374373,0,1745,1,0
1347,81111,43222,20077,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9092685890953655332 src: /10.250.15.240:43274 dest: /10.250.15.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1346,blk_-9092685890953655332,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.3327065013706662,0.3595655632374373,0,1278,1,0
1348,81111,43341,19898,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4473020641607592551 src: /10.251.42.191:48114 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1347,blk_-4473020641607592551,1,93,7,Unknown,0,12,292,454,1920,1,0,1,1,5.0,1.0,0.3444081792652467,0.3595655632374373,0,609,1,0
1349,81111,43358,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-524128780228307052 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1348,blk_-524128780228307052,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.33349574538373716,0.3595655632374373,0,1222,1,0
1350,81111,43515,20251,INFO,dfs.DataNode$PacketResponder,Received block blk_4443043493758564822 of size 67108864 from /10.251.106.37,E11,Received block blk_<*> of size <*> from /<*>,1349,blk_4443043493758564822,1,75,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.3255702175652578,0.3595655632374373,0,1951,1,0
1351,81111,43630,20253,INFO,dfs.DataNode$PacketResponder,Received block blk_5118390778403008591 of size 67108864 from /10.251.30.101,E11,Received block blk_<*> of size <*> from /<*>,1350,blk_5118390778403008591,1,75,8,Unknown,0,10,292,603,1920,1,0,1,1,5.0,1.0,0.3290855028651326,0.3595655632374373,0,1608,1,0
1352,81111,43746,20226,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2737505352081488746 src: /10.251.194.245:52516 dest: /10.251.194.245:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1351,blk_2737505352081488746,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,5.0,1.0,0.32995581174473254,0.3595655632374373,0,1508,1,0
1353,81111,43825,20130,INFO,dfs.DataNode$PacketResponder,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192,E11,Received block blk_<*> of size <*> from /<*>,1352,blk_-9013487557842539661,1,77,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.33187383340747895,0.3595655632374373,0,1328,1,0
1354,81111,43903,20003,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8638442557570632582 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1353,blk_-8638442557570632582,1,64,6,Unknown,0,9,311,603,1920,1,0,0,1,5.0,1.0,0.32665531914491747,0.3595655632374373,0,1868,1,0
1355,81111,44041,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_111759050707136656 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1354,blk_111759050707136656,1,121,11,Unknown,0,3,314,659,1920,1,0,0,0,5.0,1.0,0.3390174428898023,0.3595655632374373,0,934,1,0
1356,81111,44304,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2259206517962925438 is added to invalidSet of 10.251.215.16:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1355,blk_2259206517962925438,1,95,9,Unknown,0,5,224,659,1920,1,0,0,1,6.0,1.0,0.3402527675368582,0.3595655632374373,0,883,1,0
1357,81111,44304,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3854777877236596649 is added to invalidSet of 10.251.39.160:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1356,blk_-3854777877236596649,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.344075342111553,0.3595655632374373,0,626,1,0
1358,81111,44305,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4265150363959543078 is added to invalidSet of 10.251.39.160:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1357,blk_-4265150363959543078,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.34312437323612094,0.3595655632374373,0,683,1,0
1359,81111,44309,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3729730843466061623 is added to invalidSet of 10.251.27.63:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1358,blk_3729730843466061623,1,94,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.343051491984891,0.3595655632374373,0,688,1,0
1360,81111,44310,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1359,blk_3876184938151091897,1,94,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33583974255737853,0.3595655632374373,0,1079,1,0
1361,81111,44311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1227720343537039835 is added to invalidSet of 10.251.202.134:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1360,blk_-1227720343537039835,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3388691537812386,0.3595655632374373,0,941,1,0
1362,81111,44314,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6921441628286995043 is added to invalidSet of 10.251.126.83:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1361,blk_-6921441628286995043,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33745908518553697,0.3595655632374373,0,993,1,0
1363,81111,44315,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3539852484771802299 is added to invalidSet of 10.250.19.227:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1362,blk_3539852484771802299,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.34339801033604084,0.3595655632374373,0,662,1,0
1364,81111,44316,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2341651676737321162 is added to invalidSet of 10.251.203.129:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1363,blk_2341651676737321162,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33731531579643853,0.3595655632374373,0,1001,1,0
1365,81111,44318,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-765820154946060546 is added to invalidSet of 10.251.65.203:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1364,blk_-765820154946060546,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.3401177742814829,0.3595655632374373,0,892,1,0
1366,81111,44319,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2492400942012223395 is added to invalidSet of 10.251.202.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1365,blk_-2492400942012223395,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.3369011981604898,0.3595655632374373,0,1018,1,0
1367,81111,44320,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8351015090014570293 is added to invalidSet of 10.251.199.86:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1366,blk_-8351015090014570293,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.3370775982096489,0.3595655632374373,0,1011,1,0
1368,81111,44328,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-328970571549408286 is added to invalidSet of 10.251.214.32:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1367,blk_-328970571549408286,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.3456664992030004,0.3595655632374373,0,529,1,0
1369,81111,44328,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8130925109202184099 is added to invalidSet of 10.251.125.193:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1368,blk_-8130925109202184099,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.33723777386431625,0.3595655632374373,0,1004,1,0
1370,81111,44331,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3242342105286997235 is added to invalidSet of 10.251.71.97:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1369,blk_-3242342105286997235,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.33592426816872123,0.3595655632374373,0,1074,1,0
1371,81111,44332,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1370,blk_2468407162668753567,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.345496149898162,0.3595655632374373,0,538,1,0
1372,81111,44335,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7841365850685201915 is added to invalidSet of 10.251.110.68:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1371,blk_7841365850685201915,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,4.0,1.0,0.3422378192009485,0.3595655632374373,0,745,1,0
1373,81111,44337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-6160667975382232149,E14,Verification succeeded for blk_<*>,1372,blk_-6160667975382232149,1,51,4,Unknown,0,13,20,20,1920,1,1,0,0,4.0,1.0,0.3506891075839807,0.3595655632374373,0,277,1,0
1374,81111,44338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1373,blk_2426255659473300323,1,95,9,Unknown,0,5,224,659,1920,1,0,0,0,3.0,1.0,0.3425697091878051,0.3595655632374373,0,721,1,0
1375,81111,44338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5203504995927133832 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1374,blk_5203504995927133832,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.34281297321734777,0.3595655632374373,0,704,1,0
1376,81111,44340,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_815809455641029563 is added to invalidSet of 10.251.111.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1375,blk_815809455641029563,1,94,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.34297157740266376,0.3595655632374373,0,694,1,0
1377,81111,44343,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6413710007211667486 is added to invalidSet of 10.251.30.179:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1376,blk_6413710007211667486,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.3362507595169175,0.3595655632374373,0,1060,1,0
1378,81111,44345,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2907776069874917892 is added to invalidSet of 10.251.215.16:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1377,blk_-2907776069874917892,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.3366246834108658,0.3595655632374373,0,1039,1,0
1379,81111,44347,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5802915611610989626 is added to invalidSet of 10.251.110.196:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1378,blk_-5802915611610989626,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.33684628508540077,0.3595655632374373,0,1021,1,0
